order_id,order_date,year,month,salesperson,client_name,client_segment,client_city,region,product_name,product_category,quantity,unit_price,discount_pct,discount_amount,gross_revenue,net_revenue,channel,is_returned,return_date,monthly_target
DM-003290,2008-07-19,2008,7,Stanley Hudson,Nashua Dental #146,Internal,Utica,Northeast,Copy Paper - Tabloid (Case),Paper,3,645.62,0.05,96.8,1936.86,1840.06,Trade Show,False,,2136.26
DM-017564,2008-07-20,2008,7,Phyllis Vance,Albany Paper Supply #5,Mid-Market,New York,Northeast,Stapler - Heavy Duty,Office Supplies,1,170.14,0.0,0.0,170.14,170.14,Trade Show,False,,163.97
DM-007871,2008-07-21,2008,7,Andy Bernard,Buffalo Law Firm #40,Internal,Stamford,Northeast,Specialty Paper - Glossy (Pack),Paper,6,356.25,0.1,213.75,2137.5,1923.75,Direct,True,2008-08-10,819.85
DM-016997,2008-07-21,2008,7,Karen Filippelli,Buffalo Accounting #35,Enterprise,Tallahassee,Southeast,Pens - Ballpoint (Box),Office Supplies,12,81.04,0.15,145.82,971.94,826.12,Email,False,,99.75
DM-003282,2008-07-21,2008,7,Phyllis Vance,Albany Manufacturing #18,SMB,Scranton,Northeast,Copy Paper - Premium (Case),Paper,3,517.28,0.0,0.0,1551.92,1551.92,Phone,False,,1864.94
DM-003261,2008-07-21,2008,7,Jim Halpert,Utica Law Firm #1,Mid-Market,New York,Northeast,Cardstock - White (Pack),Paper,2,203.68,0.0,0.0,407.36,407.36,Phone,False,,677.92
DM-019670,2008-07-21,2008,7,Andy Bernard,Akron Manufacturing #273,Education,Syracuse,Northeast,Printer Ink - Color,Ink & Toner,4,301.15,0.0,0.0,1204.51,1204.51,Direct,False,,332.88
DM-003280,2008-07-22,2008,7,Stanley Hudson,Buffalo Law Firm #40,Mid-Market,New York,Northeast,Copy Paper - Premium (Case),Paper,6,484.12,0.05,145.26,2904.91,2759.66,Email,False,,1864.94
DM-007885,2008-07-22,2008,7,Dwight Schrute,Akron Logistics #53,Mid-Market,Philadelphia,Mid-Atlantic,Printer Ink - Color,Ink & Toner,2,297.35,0.0,0.0,594.79,594.79,Phone,False,,702.72
DM-003287,2008-07-22,2008,7,Stanley Hudson,Scranton Accounting #6,SMB,Scranton,Northeast,Recycled Paper - Letter (Case),Paper,2,352.64,0.0,0.0,705.18,705.18,Email,False,,1356.22
DM-003251,2008-07-22,2008,7,Jim Halpert,Akron Manufacturing #11,Government,Dunmore,Northeast,Laser Toner - Color,Ink & Toner,3,1075.97,0.1,322.81,3228.0,2905.2,Direct,False,,4069.42
DM-012909,2008-07-22,2008,7,Dwight Schrute,Syracuse Insurance #153,Mid-Market,Philadelphia,Mid-Atlantic,Recycled Paper - Letter (Case),Paper,1,368.12,0.15,55.19,368.12,312.93,Direct,False,,542.54
DM-015151,2008-07-23,2008,7,Pam Beesly,Albany Logistics #9,Government,Scranton,Northeast,Pens - Ballpoint (Box),Office Supplies,1,90.34,0.05,4.56,90.34,85.78,Direct,False,,133.0
DM-003276,2008-07-23,2008,7,Stanley Hudson,Scranton Dental #171,SMB,Scranton,Northeast,Sticky Notes (Pack),Office Supplies,1,71.54,0.0,0.0,71.54,71.54,Direct,False,,237.02
DM-007876,2008-07-23,2008,7,Dwight Schrute,Albany Logistics #230,Mid-Market,Scranton,Northeast,Printer Ink - Black,Ink & Toner,1,236.26,0.0,0.0,236.26,236.26,Trade Show,False,,585.58
DM-007866,2008-07-23,2008,7,Jim Halpert,Buffalo Accounting #8,SMB,Carbondale,Northeast,Printer Ink - Color,Ink & Toner,1,289.56,0.0,0.0,289.56,289.56,Direct,False,,702.72
DM-015154,2008-07-23,2008,7,Jim Halpert,Akron Law Firm #106,Mid-Market,New York,Northeast,Recycled Paper - Letter (Case),Paper,1,382.76,0.0,0.0,382.76,382.76,Phone,False,,591.85
DM-007865,2008-07-23,2008,7,Dwight Schrute,Utica Paper Supply #92,Education,Syracuse,Northeast,Pens - Ballpoint (Box),Office Supplies,2,85.88,0.05,8.55,171.86,163.3,Phone,False,,210.62
DM-019678,2008-07-23,2008,7,Michael Scott,Syracuse Insurance #50,Enterprise,Scranton,Northeast,Copy Paper - Premium (Case),Paper,2,519.27,0.15,155.8,1038.44,882.64,Direct,False,,610.38
DM-019668,2008-07-23,2008,7,Dwight Schrute,Utica Insurance #38,Internal,Utica,Northeast,Shredder Bags (Pack),Office Supplies,2,143.07,0.1,28.6,286.14,257.54,Phone,False,,166.35
DM-003267,2008-07-24,2008,7,Phyllis Vance,Rochester Paper Supply #276,Mid-Market,Scranton,Northeast,Envelopes - #10 (Box),Office Supplies,2,112.96,0.0,0.0,226.0,226.0,Phone,False,,406.6
DM-003249,2008-07-24,2008,7,Phyllis Vance,Utica Logistics #23,Government,Dunmore,Northeast,Copy Paper - Tabloid (Case),Paper,3,574.37,0.15,258.5,1723.02,1464.52,Direct,False,,2136.26
DM-015161,2008-07-24,2008,7,Stanley Hudson,Buffalo Medical Center #108,Government,Dunmore,Northeast,Copy Paper - Tabloid (Case),Paper,6,568.29,0.05,170.52,3409.74,3239.22,Direct,False,,932.23
DM-007857,2008-07-24,2008,7,Stanley Hudson,Albany Paper Supply #5,Enterprise,New York,Northeast,Specialty Paper - Glossy (Pack),Paper,5,333.92,0.0,0.0,1669.53,1669.53,Referral,False,,819.85
DM-003283,2008-07-24,2008,7,Dwight Schrute,Utica Law Firm #1,Internal,Stamford,Northeast,Laser Toner - Color,Ink & Toner,3,1118.34,0.0,0.0,3355.12,3355.12,Direct,False,,4069.42
DM-015152,2008-07-24,2008,7,Stanley Hudson,Buffalo Accounting #35,Enterprise,Scranton,Northeast,Manila Folders (Pack),Office Supplies,4,94.81,0.05,19.0,379.34,360.34,Direct,False,,147.82
DM-012906,2008-07-25,2008,7,Jim Halpert,Nashua Dental #67,Mid-Market,Philadelphia,Mid-Atlantic,Color Copy Paper (Pack),Paper,3,287.28,0.0,0.0,861.94,861.94,Phone,False,,393.3
DM-007863,2008-07-25,2008,7,Jim Halpert,Syracuse Dental #84,Mid-Market,New York,Northeast,Printer Ink - Color,Ink & Toner,1,280.06,0.0,0.0,280.06,280.06,Email,False,,702.72
DM-007854,2008-07-25,2008,7,Dwight Schrute,Albany Dental #240,SMB,Carbondale,Northeast,Shredder Bags (Pack),Office Supplies,3,142.5,0.2,85.5,427.6,342.1,Email,False,,351.22
DM-012893,2008-07-25,2008,7,Andy Bernard,Buffalo Manufacturing #190,Government,Scranton,Northeast,Laser Toner - Color,Ink & Toner,5,1191.96,0.15,893.95,5959.73,5065.78,Email,True,2008-08-01,1627.82
DM-012896,2008-07-25,2008,7,Stanley Hudson,Utica Law Firm #1,Mid-Market,Philadelphia,Mid-Atlantic,File Folders (Box),Office Supplies,1,163.78,0.05,8.17,163.78,155.61,Referral,False,,216.88
DM-003293,2008-07-25,2008,7,Jim Halpert,Nashua Law Firm #307,Enterprise,Ithaca,Northeast,Cardstock - White (Pack),Paper,12,201.59,0.05,120.94,2418.7,2297.76,Direct,False,,677.92
DM-012902,2008-07-25,2008,7,Dwight Schrute,Nashua Paper Supply #36,Mid-Market,Scranton,Northeast,Laser Toner - Color,Ink & Toner,2,1213.53,0.0,0.0,2427.06,2427.06,Direct,False,,1627.82
DM-012908,2008-07-25,2008,7,Dwight Schrute,Albany Logistics #9,Enterprise,Philadelphia,Mid-Atlantic,File Folders (Box),Office Supplies,4,163.02,0.0,0.0,651.89,651.89,Direct,False,,216.88
DM-012900,2008-07-25,2008,7,Stanley Hudson,Buffalo Paper Supply #2,Government,Dunmore,Northeast,Copy Paper - Legal (Case),Paper,5,461.22,0.0,0.0,2306.12,2306.12,Direct,False,,651.04
DM-012910,2008-07-25,2008,7,Dwight Schrute,Rochester Medical Center #312,Mid-Market,Scranton,Northeast,Shredder Bags (Pack),Office Supplies,6,150.1,0.0,0.0,900.7,900.7,Direct,False,,203.4
DM-007873,2008-07-26,2008,7,Phyllis Vance,Scranton Medical Center #156,Enterprise,Philadelphia,Mid-Atlantic,Printer Ink - Black,Ink & Toner,10,237.98,0.0,0.0,2379.75,2379.75,Direct,False,,585.58
DM-003255,2008-07-26,2008,7,Stanley Hudson,Utica Medical Center #196,Mid-Market,Harrisburg,Mid-Atlantic,Printer Ink - Black,Ink & Toner,5,241.02,0.0,0.0,1205.27,1205.27,Phone,False,,847.49
DM-003286,2008-07-26,2008,7,Stanley Hudson,Utica Medical Center #196,Mid-Market,Scranton,Northeast,Copy Paper - Letter (Case),Paper,5,435.29,0.0,0.0,2176.36,2176.36,Referral,False,,1457.96
DM-015155,2008-07-26,2008,7,Jim Halpert,Albany Accounting #44,Mid-Market,Harrisburg,Mid-Atlantic,Copy Paper - Legal (Case),Paper,2,423.6,0.0,0.0,847.21,847.21,Email,False,,710.22
DM-015156,2008-07-26,2008,7,Dwight Schrute,Syracuse Medical Center #112,Government,Dunmore,Northeast,Laser Toner - Color,Ink & Toner,12,1090.32,0.0,0.0,13083.97,13083.97,Direct,False,,1775.74
DM-012901,2008-07-26,2008,7,Andy Bernard,Buffalo Paper Supply #2,Enterprise,Scranton,Northeast,Envelopes - #10 (Box),Office Supplies,2,107.26,0.0,0.0,214.6,214.6,Direct,False,,162.64
DM-012899,2008-07-26,2008,7,Jim Halpert,Syracuse Medical Center #112,Government,Scranton,Northeast,Manila Folders (Pack),Office Supplies,6,95.86,0.05,28.78,575.32,546.54,Referral,False,,135.56
DM-012897,2008-07-26,2008,7,Stanley Hudson,Scranton Paper Supply #7,Mid-Market,New York,Northeast,Laser Toner - Color,Ink & Toner,6,1088.7,0.0,0.0,6532.01,6532.01,Email,False,,1627.82
DM-007884,2008-07-26,2008,7,Phyllis Vance,Buffalo Law Firm #150,Education,Syracuse,Northeast,Sticky Notes (Pack),Office Supplies,3,67.54,0.15,30.4,202.54,172.14,Direct,False,,163.78
DM-017567,2008-07-27,2008,7,Stanley Hudson,Nashua Dental #4,Education,Lewistown,Mid-Atlantic,Specialty Paper - Glossy (Pack),Paper,1,359.0,0.05,17.95,359.0,341.05,Direct,False,,302.1
DM-007886,2008-07-27,2008,7,Ryan Howard,Nashua Medical Center #3,SMB,Scranton,Northeast,Envelopes - #10 (Box),Office Supplies,1,112.58,0.0,0.0,112.58,112.58,Phone,False,,280.92
DM-011172,2008-07-27,2008,7,Phyllis Vance,Buffalo Paper Supply #175,Enterprise,New York,Northeast,Specialty Paper - Glossy (Pack),Paper,6,354.07,0.05,106.21,2124.58,2018.37,Phone,False,,539.41
DM-003254,2008-07-28,2008,7,Dwight Schrute,Nashua Accounting #20,Enterprise,New York,Northeast,Stapler - Heavy Duty,Office Supplies,5,190.19,0.0,0.0,951.04,951.04,Email,False,,644.01
DM-017563,2008-07-28,2008,7,Michael Scott,Albany Manufacturing #18,Enterprise,Scranton,Northeast,Copy Paper - Legal (Case),Paper,4,440.9,0.15,264.48,1763.48,1499.0,Phone,False,,414.3
DM-007864,2008-07-28,2008,7,Karen Filippelli,Albany Logistics #9,SMB,Scranton,Northeast,Stapler - Heavy Duty,Office Supplies,24,183.82,0.1,441.08,4411.14,3970.05,Phone,False,,444.98
DM-007877,2008-07-28,2008,7,Jim Halpert,Albany Manufacturing #217,Mid-Market,Philadelphia,Mid-Atlantic,DM Executive Binder,Office Supplies,2,124.26,0.05,12.44,248.52,236.08,Direct,False,,304.38
DM-015136,2008-07-28,2008,7,Dwight Schrute,Albany Dental #262,Enterprise,New York,Northeast,Color Copy Paper (Pack),Paper,4,272.65,0.1,109.06,1090.7,981.64,Phone,False,,429.02
DM-017573,2008-08-01,2008,8,Stanley Hudson,Albany Logistics #230,Government,Dunmore,Northeast,Stapler - Heavy Duty,Office Supplies,3,180.02,0.05,26.98,540.08,513.1,Trade Show,False,,202.54
DM-017001,2008-08-01,2008,8,Dwight Schrute,Scranton Paper Supply #7,SMB,Scranton,Northeast,Printer Ink - Black,Ink & Toner,5,234.74,0.15,176.04,1173.63,997.6,Direct,False,,342.66
DM-003338,2008-08-01,2008,8,Phyllis Vance,Utica Manufacturing #78,Enterprise,Ithaca,Northeast,Laser Toner - Black,Ink & Toner,1,884.73,0.1,88.44,884.73,796.29,Phone,False,,3770.17
DM-011177,2008-08-01,2008,8,Andy Bernard,Albany Law Firm #116,Mid-Market,Scranton,Northeast,Copy Paper - Legal (Case),Paper,6,425.88,0.0,0.0,2555.59,2555.59,Phone,False,,913.9
DM-012931,2008-08-01,2008,8,Phyllis Vance,Utica Logistics #14,Mid-Market,Scranton,Northeast,Copy Paper - Premium (Case),Paper,2,553.09,0.2,221.26,1106.18,884.92,Phone,False,,921.5
DM-007890,2008-08-01,2008,8,Andy Bernard,Akron Logistics #46,Enterprise,Pittsburgh,Mid-Atlantic,Color Copy Paper (Pack),Paper,3,274.26,0.0,0.0,822.89,822.89,Email,False,,839.14
DM-015168,2008-08-02,2008,8,Stanley Hudson,Utica Law Firm #1,Enterprise,Ithaca,Northeast,Manila Folders (Pack),Office Supplies,3,89.3,0.0,0.0,267.9,267.9,Phone,False,,182.59
DM-003332,2008-08-02,2008,8,Jim Halpert,Scranton Medical Center #127,Mid-Market,Harrisburg,Mid-Atlantic,Copy Paper - Letter (Case),Paper,12,403.56,0.15,726.37,4842.44,4116.06,Direct,False,,1801.1
DM-012911,2008-08-02,2008,8,Stanley Hudson,Nashua Medical Center #3,Internal,Stamford,Northeast,Sticky Notes (Pack),Office Supplies,5,70.4,0.0,0.0,351.98,351.98,Phone,False,,117.14
DM-007913,2008-08-02,2008,8,Phyllis Vance,Nashua Medical Center #3,SMB,Scranton,Northeast,Copy Paper - Letter (Case),Paper,3,429.59,0.0,0.0,1288.77,1288.77,Email,False,,1244.41
DM-003311,2008-08-02,2008,8,Dwight Schrute,Utica Logistics #14,Mid-Market,New York,Northeast,Laser Toner - Black,Ink & Toner,4,799.42,0.0,0.0,3197.7,3197.7,Direct,False,,3770.17
DM-003341,2008-08-02,2008,8,Jim Halpert,Akron Dental #129,Mid-Market,Scranton,Northeast,Pens - Ballpoint (Box),Office Supplies,2,89.78,0.0,0.0,179.55,179.55,Referral,False,,376.68
DM-003299,2008-08-02,2008,8,Dwight Schrute,Scranton Law Firm #94,Enterprise,New York,Northeast,Shredder Bags (Pack),Office Supplies,2,133.66,0.15,40.09,267.42,227.34,Phone,False,,628.04
DM-007897,2008-08-02,2008,8,Stanley Hudson,Scranton Medical Center #66,Internal,Stamford,Northeast,File Folders (Box),Office Supplies,3,145.64,0.0,0.0,437.0,437.0,Direct,False,,462.84
DM-015170,2008-08-03,2008,8,Pam Beesly,Albany Logistics #19,Government,Scranton,Northeast,Manila Folders (Pack),Office Supplies,6,92.06,0.0,0.0,552.14,552.14,Email,False,,182.59
DM-007922,2008-08-03,2008,8,Phyllis Vance,Syracuse Manufacturing #125,Education,Syracuse,Northeast,Printer Ink - Black,Ink & Toner,2,230.18,0.0,0.0,460.37,460.37,Email,False,,723.33
DM-017000,2008-08-03,2008,8,Dwight Schrute,Utica Law Firm #1,Enterprise,New York,Northeast,Copy Paper - Premium (Case),Paper,2,558.03,0.0,0.0,1115.96,1115.96,Email,True,2008-08-16,754.02
DM-007900,2008-08-03,2008,8,Stanley Hudson,Buffalo Paper Supply #2,Government,Dunmore,Northeast,Envelopes - #10 (Box),Office Supplies,1,113.05,0.15,16.91,113.05,96.14,Direct,False,,347.04
DM-011187,2008-08-03,2008,8,Jim Halpert,Buffalo Law Firm #39,SMB,Scranton,Northeast,File Folders (Box),Office Supplies,2,148.1,0.2,59.18,296.12,236.93,Phone,False,,304.47
DM-003308,2008-08-03,2008,8,Karen Filippelli,Utica Accounting #25,SMB,Scranton,Northeast,Envelopes - #10 (Box),Office Supplies,4,105.92,0.0,0.0,423.8,423.8,Email,False,,502.36
DM-011185,2008-08-04,2008,8,Jim Halpert,Rochester Law Firm #198,Mid-Market,Philadelphia,Mid-Atlantic,Sticky Notes (Pack),Office Supplies,2,64.79,0.15,19.38,129.49,110.1,Direct,False,,133.1
DM-019682,2008-08-04,2008,8,Jim Halpert,Akron Paper Supply #59,Enterprise,Philadelphia,Mid-Atlantic,Laser Toner - Color,Ink & Toner,1,1101.9,0.0,0.0,1101.9,1101.9,Phone,False,,1645.21
DM-015169,2008-08-04,2008,8,Dwight Schrute,Rochester Logistics #315,Education,Lewistown,Mid-Atlantic,Laser Toner - Color,Ink & Toner,1,1078.16,0.05,53.86,1078.16,1024.29,Direct,False,,2193.55
DM-007894,2008-08-04,2008,8,Jim Halpert,Buffalo Paper Supply #2,Internal,Nashua,Northeast,Printer Ink - Black,Ink & Toner,5,230.38,0.05,57.57,1151.68,1094.12,Direct,False,,723.33
DM-003300,2008-08-04,2008,8,Stanley Hudson,Nashua Dental #4,Education,Syracuse,Northeast,Stapler - Heavy Duty,Office Supplies,1,191.9,0.05,9.6,191.9,182.3,Direct,False,,795.62
DM-019694,2008-08-04,2008,8,Phyllis Vance,Rochester Insurance #48,Mid-Market,New York,Northeast,Pens - Ballpoint (Box),Office Supplies,12,79.32,0.0,0.0,952.38,952.38,Direct,False,,123.31
DM-003345,2008-08-05,2008,8,Dwight Schrute,Nashua Medical Center #3,Enterprise,Scranton,Northeast,Pens - Ballpoint (Box),Office Supplies,6,87.02,0.1,52.16,521.84,469.68,Email,False,,376.68
DM-015180,2008-08-05,2008,8,Dwight Schrute,Rochester Medical Center #24,SMB,Scranton,Northeast,Recycled Paper - Letter (Case),Paper,1,388.46,0.0,0.0,388.46,388.46,Direct,False,,731.12
DM-003316,2008-08-05,2008,8,Phyllis Vance,Syracuse Medical Center #112,Mid-Market,Philadelphia,Mid-Atlantic,Cardstock - White (Pack),Paper,1,182.97,0.05,9.12,182.97,173.85,Email,False,,837.52
DM-003337,2008-08-05,2008,8,Dwight Schrute,Nashua Medical Center #10,Mid-Market,Scranton,Northeast,Printer Ink - Black,Ink & Toner,1,241.02,0.15,36.2,241.02,204.82,Email,False,,1046.99
DM-017004,2008-08-05,2008,8,Dwight Schrute,Syracuse Logistics #16,Government,Scranton,Northeast,Color Copy Paper (Pack),Paper,4,281.39,0.15,168.82,1125.66,956.84,Email,False,,397.48
DM-007930,2008-08-05,2008,8,Dwight Schrute,Albany Logistics #9,Mid-Market,Philadelphia,Mid-Atlantic,Copy Paper - Premium (Case),Paper,2,544.16,0.05,54.44,1088.32,1033.88,Direct,False,,1591.72
DM-007902,2008-08-06,2008,8,Phyllis Vance,Albany Medical Center #87,Internal,Stamford,Northeast,Copy Paper - Letter (Case),Paper,6,400.62,0.0,0.0,2403.88,2403.88,Email,False,,1244.41
DM-011193,2008-08-06,2008,8,Jim Halpert,Scranton Accounting #6,Education,Lewistown,Mid-Atlantic,Printer Ink - Black,Ink & Toner,10,249.38,0.0,0.0,2493.94,2493.94,Direct,False,,475.86
DM-012918,2008-08-06,2008,8,Dwight Schrute,Scranton Law Firm #12,Mid-Market,New York,Northeast,Shredder Bags (Pack),Office Supplies,1,153.14,0.0,0.0,153.14,153.14,Direct,False,,251.18
DM-003342,2008-08-06,2008,8,Dwight Schrute,Utica Logistics #79,Government,Scranton,Northeast,Laser Toner - Color,Ink & Toner,1,1150.36,0.1,115.04,1150.36,1035.31,Trade Show,False,,5027.02
DM-003333,2008-08-06,2008,8,Pam Beesly,Utica Law Firm #1,Education,Syracuse,Northeast,Pens - Ballpoint (Box),Office Supplies,24,85.12,0.05,102.12,2042.59,1940.47,Direct,False,,376.68
DM-003305,2008-08-06,2008,8,Dwight Schrute,Albany Dental #118,SMB,Carbondale,Northeast,Stapler - Heavy Duty,Office Supplies,6,189.81,0.0,0.0,1138.77,1138.77,Direct,False,,795.62
DM-003312,2008-08-06,2008,8,Dwight Schrute,Akron Manufacturing #268,Mid-Market,Philadelphia,Mid-Atlantic,Stapler - Heavy Duty,Office Supplies,6,180.31,0.0,0.0,1081.67,1081.67,Phone,False,,795.62
DM-011189,2008-08-07,2008,8,Jim Halpert,Nashua Medical Center #3,Government,Scranton,Northeast,Sticky Notes (Pack),Office Supplies,2,64.79,0.1,12.92,129.58,116.66,Email,False,,133.1
DM-012936,2008-08-07,2008,8,Jim Halpert,Syracuse Insurance #50,Internal,Utica,Northeast,Pens - Ballpoint (Box),Office Supplies,12,81.7,0.1,98.04,980.21,882.17,Phone,False,,150.67
DM-012935,2008-08-07,2008,8,Dwight Schrute,Rochester Logistics #187,SMB,Scranton,Northeast,Cardstock - White (Pack),Paper,4,190.76,0.05,38.19,763.23,725.04,Direct,False,,334.97
DM-017577,2008-08-07,2008,8,Ryan Howard,Buffalo Accounting #8,Education,Lewistown,Mid-Atlantic,Laser Toner - Color,Ink & Toner,24,1165.18,0.0,0.0,27964.58,27964.58,Email,False,,1279.56
DM-019681,2008-08-07,2008,8,Phyllis Vance,Utica Accounting #25,SMB,Scranton,Northeast,Envelopes - #10 (Box),Office Supplies,3,107.64,0.15,48.45,323.0,274.55,Email,False,,164.35
DM-007910,2008-08-07,2008,8,Andy Bernard,Syracuse Law Firm #128,Internal,Utica,Northeast,Copy Paper - Letter (Case),Paper,4,405.55,0.0,0.0,1622.03,1622.03,Referral,False,,1244.41
DM-003310,2008-08-07,2008,8,Phyllis Vance,Buffalo Dental #186,Internal,Stamford,Northeast,Envelopes - #10 (Box),Office Supplies,2,113.43,0.0,0.0,226.86,226.86,Referral,True,2008-08-15,502.36
DM-007931,2008-08-07,2008,8,Jim Halpert,Utica Law Firm #1,SMB,Scranton,Northeast,Laser Toner - Black,Ink & Toner,1,825.84,0.05,41.32,825.84,784.51,Direct,False,,2604.8
DM-019688,2008-08-07,2008,8,Dwight Schrute,Nashua Dental #4,Enterprise,Pittsburgh,Mid-Atlantic,Shredder Bags (Pack),Office Supplies,10,132.15,0.1,132.15,1321.74,1189.59,Phone,False,,205.48
DM-017003,2008-08-08,2008,8,Jim Halpert,Nashua Logistics #140,Education,Syracuse,Northeast,Color Copy Paper (Pack),Paper,24,289.56,0.0,0.0,6950.3,6950.3,Phone,False,,397.48
DM-007916,2008-08-08,2008,8,Dwight Schrute,Scranton Insurance #68,SMB,Scranton,Northeast,Stapler - Heavy Duty,Office Supplies,2,170.05,0.0,0.0,340.1,340.1,Trade Show,False,,549.67
DM-015187,2008-08-08,2008,8,Jim Halpert,Buffalo Medical Center #108,Mid-Market,Harrisburg,Mid-Atlantic,Copy Paper - Premium (Case),Paper,3,509.3,0.05,76.38,1527.98,1451.6,Direct,False,,1005.29
DM-011180,2008-08-08,2008,8,Dwight Schrute,Albany Logistics #9,Internal,Stamford,Northeast,Copy Paper - Tabloid (Case),Paper,10,574.46,0.0,0.0,5744.75,5744.75,Phone,False,,1199.56
DM-007927,2008-08-09,2008,8,Andy Bernard,Akron Law Firm #259,Enterprise,Ithaca,Northeast,Manila Folders (Pack),Office Supplies,3,93.38,0.0,0.0,280.06,280.06,Email,False,,289.18
DM-003320,2008-08-09,2008,8,Phyllis Vance,Rochester Dental #179,Education,Lewistown,Mid-Atlantic,DM Executive Binder,Office Supplies,1,116.0,0.0,0.0,116.0,116.0,Direct,False,,544.26
DM-007904,2008-08-09,2008,8,Stanley Hudson,Akron Paper Supply #59,Enterprise,Philadelphia,Mid-Atlantic,Copy Paper - Letter (Case),Paper,4,388.93,0.0,0.0,1555.62,1555.62,Direct,False,,1244.41
DM-007915,2008-08-09,2008,8,Stanley Hudson,Utica Medical Center #130,Government,Scranton,Northeast,Printer Ink - Black,Ink & Toner,12,233.04,0.0,0.0,2796.8,2796.8,Direct,False,,723.33
DM-007911,2008-08-09,2008,8,Phyllis Vance,Utica Law Firm #1,Mid-Market,New York,Northeast,Laser Toner - Black,Ink & Toner,1,789.54,0.0,0.0,789.54,789.54,Direct,False,,2604.8
DM-007917,2008-08-09,2008,8,Stanley Hudson,Buffalo Logistics #144,SMB,Scranton,Northeast,Shredder Bags (Pack),Office Supplies,1,149.06,0.1,14.92,149.06,134.14,Referral,False,,433.86
DM-011182,2008-08-10,2008,8,Stanley Hudson,Scranton Accounting #6,SMB,Scranton,Northeast,DM Executive Binder,Office Supplies,12,131.86,0.05,79.14,1582.6,1503.47,Email,False,,247.38
DM-012917,2008-08-10,2008,8,Stanley Hudson,Scranton Paper Supply #7,Mid-Market,Philadelphia,Mid-Atlantic,Color Copy Paper (Pack),Paper,2,277.12,0.05,27.74,554.23,526.49,Direct,False,,485.83
DM-012929,2008-08-10,2008,8,Phyllis Vance,Utica Dental #105,Enterprise,Ithaca,Northeast,DM Executive Binder,Office Supplies,6,118.75,0.0,0.0,712.5,712.5,Direct,False,,217.64
DM-003329,2008-08-10,2008,8,Jim Halpert,Akron Manufacturing #11,Mid-Market,Philadelphia,Mid-Atlantic,DM Executive Binder,Office Supplies,1,123.5,0.05,6.18,123.5,117.32,Direct,False,,544.26
DM-012923,2008-08-10,2008,8,Dwight Schrute,Syracuse Insurance #50,Mid-Market,Philadelphia,Mid-Atlantic,Printer Ink - Black,Ink & Toner,5,242.63,0.0,0.0,1213.06,1213.06,Direct,False,,418.76
DM-019686,2008-08-10,2008,8,Dwight Schrute,Scranton Accounting #6,Internal,Stamford,Northeast,Copy Paper - Legal (Case),Paper,1,467.21,0.05,23.37,467.21,443.84,Direct,False,,657.97
DM-017580,2008-08-10,2008,8,Jim Halpert,Syracuse Law Firm #33,SMB,Scranton,Northeast,Printer Ink - Black,Ink & Toner,1,250.32,0.0,0.0,250.32,250.32,Direct,False,,266.48
DM-007899,2008-08-10,2008,8,Dwight Schrute,Nashua Medical Center #10,Enterprise,New York,Northeast,Cardstock - White (Pack),Paper,12,190.29,0.0,0.0,2283.9,2283.9,Direct,False,,578.64
DM-003328,2008-08-11,2008,8,Dwight Schrute,Utica Law Firm #1,Enterprise,New York,Northeast,Envelopes - #10 (Box),Office Supplies,3,112.86,0.05,16.91,338.58,321.67,Email,True,2008-08-28,502.36
DM-003334,2008-08-11,2008,8,Jim Halpert,Scranton Paper Supply #7,Mid-Market,Scranton,Northeast,Manila Folders (Pack),Office Supplies,3,88.92,0.0,0.0,266.67,266.67,Direct,False,,418.57
DM-012924,2008-08-11,2008,8,Dwight Schrute,Buffalo Paper Supply #2,Mid-Market,Philadelphia,Mid-Atlantic,Copy Paper - Letter (Case),Paper,12,411.16,0.15,740.14,4934.11,4193.96,Direct,False,,720.38
DM-011179,2008-08-11,2008,8,Dwight Schrute,Nashua Law Firm #83,Mid-Market,Harrisburg,Mid-Atlantic,Pens - Ballpoint (Box),Office Supplies,4,90.63,0.15,54.34,362.42,308.08,Trade Show,False,,171.19
DM-007906,2008-08-12,2008,8,Dwight Schrute,Utica Law Firm #182,Enterprise,Scranton,Northeast,Cardstock - White (Pack),Paper,4,177.74,0.05,35.53,710.88,675.36,Direct,False,,578.64
DM-003343,2008-08-12,2008,8,Dwight Schrute,Rochester Paper Supply #216,SMB,Scranton,Northeast,Laser Toner - Black,Ink & Toner,1,915.7,0.0,0.0,915.7,915.7,Direct,False,,3770.17
DM-003335,2008-08-12,2008,8,Karen Filippelli,Nashua Accounting #93,Mid-Market,Philadelphia,Mid-Atlantic,Copy Paper - Tabloid (Case),Paper,4,600.02,0.0,0.0,2400.18,2400.18,Email,False,,2639.0
DM-012912,2008-08-12,2008,8,Stanley Hudson,Nashua Law Firm #307,Enterprise,Pittsburgh,Mid-Atlantic,Copy Paper - Tabloid (Case),Paper,1,578.93,0.1,57.86,578.93,521.08,Email,False,,1055.54
DM-015173,2008-08-12,2008,8,Jim Halpert,Buffalo Paper Supply #2,Government,Albany,Northeast,Laser Toner - Color,Ink & Toner,2,1088.22,0.05,108.87,2176.45,2067.58,Referral,False,,2193.55
DM-011192,2008-08-12,2008,8,Dwight Schrute,Rochester Accounting #111,Government,Albany,Northeast,Sticky Notes (Pack),Office Supplies,1,67.74,0.0,0.0,67.74,67.74,Email,False,,133.1
